단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
269620,KR7269620001,시스웍,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,889,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20171226,108582,10858256200,12,,0,,N,N,37,-3,1,-24,-27,20230331,965,,N,N,N
270520,KR7270520000,지오릿에너지,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5456633,100,20170822,41762,4176250600,12,,0,,N,N,81,-9,100,83,64,20230331,5596,,N,N,N
270660,KR7270660004,에브리봇,ST,2,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,35710,500,20210728,12191,6095671000,12,,0,,N,N,530,62,82,69,12,20221231,1907,,N,N,N
270870,KR7270870009,뉴트리,ST,3,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8400,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,8108,500,20181213,9200,4600112000,12,,0,,N,N,456,4,-3,-4,-2,20230331,772,,N,N,N
271830,KR7271830002,팸텍,ST,0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5640,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,676507,100,20230523,28722,2872284600,12,,0,,N,N,51,-22,-16,-16,-14,20230331,1619,,N,N,N
272110,KR7272110008,케이엔제이,ST,3,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22400,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,174879,500,20191025,7945,3972697500,12,,0,,N,N,189,36,38,35,25,20230331,1779,,N,N,N
272290,KR7272290008,이녹스첨단소재,ST,1,1007,1018,1041,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,40450,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,131654,500,20170710,20201,10100829000,12,,0,,N,Y,811,44,83,69,7,20230331,8171,,N,N,Y
273060,KR7273060004,와이즈버즈,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1160,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,56519,100,20170807,50459,5045958200,12,,0,,N,N,158,26,26,22,5,20221231,585,,N,N,N
273640,KR7273640003,와이엠텍,ST,2,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22850,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,78291,500,20210910,10966,5483000000,12,,0,,N,N,493,149,154,127,23,20221231,2505,,N,N,N
274090,KR7274090000,켄코아에어로스페이스,ST,3,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,163677,500,20200303,12735,6367804500,12,,0,,N,N,204,4,16,16,13,20230331,1873,,N,N,N
275630,KR7275630002,에스에스알,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35643,500,20180806,6017,3008994500,12,,0,,N,N,125,24,21,19,7,20221231,297,,N,N,N
276040,KR7276040003,스코넥,ST,3,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,281110,500,20220204,12460,6230412000,12,,0,,N,N,12,-11,-10,-10,-15,20230331,1704,,N,N,N
276730,KR7276730009,제주맥주,ST,3,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1579,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105762,500,20210526,57575,28787545500,12,,0,,N,N,47,-21,-20,-20,-28,20230331,909,,N,N,N
277070,KR7277070009,린드먼아시아,ST,3,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6530,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,127046,500,20180314,13692,6846000000,12,,0,,N,N,17,8,8,6,5,20230331,894,,N,N,N
277410,KR7277410007,인산가,ST,3,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1992,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,14429856,100,20170929,32383,3238334900,12,,0,,N,N,75,0,2,2,1,20230331,645,,N,N,N
277810,KR7277810008,레인보우로보틱스,ST,1,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,107300,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,208654,500,20210203,19250,9625473000,12,,0,,N,N,31,-234,110,110,44,20230331,20656,,N,N,N
277880,KR7277880001,티에스아이,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,256519,500,20200722,20150,10075296500,12,,0,,N,N,863,31,-5,2,1,20230331,2522,,N,N,N
278280,KR7278280003,천보,ST,1,0,1009,1023,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,200000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,226704,500,20190211,10000,5000000000,12,,0,,N,Y,470,16,55,42,5,20230331,20000,,N,N,Y
278650,KR7278650007,HLB바이오스텝,ST,2,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4450,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2197525,100,20191127,76588,7658876400,12,,0,,N,N,138,8,7,6,3,20230331,3408,,N,N,N
279600,KR7279600001,미디어젠,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3329,500,20191105,4684,2342390500,12,,0,,N,N,174,-20,-19,-19,-11,20221231,584,,N,N,N
281740,KR7281740001,레이크머티리얼즈,ST,2,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,15170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1803296,100,20171212,65730,6573054800,12,,0,,N,N,302,83,78,80,36,20230331,9971,,N,N,N
282720,KR7282720002,금양그린파워,ST,0,0,1010,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17450,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,251671,500,20230313,12119,6059750000,12,,0,,N,N,529,29,29,29,15,20230331,2114,,N,N,N
282880,KR7282880004,코윈테크,ST,2,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,33950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,204523,500,20190805,10033,5016859000,12,,0,,N,N,694,72,100,84,15,20230331,3406,,N,N,N
284620,KR7284620002,카이노스메드,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82687,500,20180608,27922,13961198000,12,,0,,N,N,1,-36,-34,-34,-56,20230331,1303,,N,N,N
285490,KR7285490009,노바텍,ST,2,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,30700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,106505,500,20181102,10575,5287915500,12,,0,,N,N,206,68,90,74,23,20230331,3246,,N,N,N
285800,KR7285800009,진영,ST,0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7900,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1185244,100,20230601,17105,1710557000,12,,0,,N,N,481,64,61,51,28,20221231,1351,,N,N,N
286750,KR7286750005,나노브릭,ST,3,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1377231,500,20190819,20464,10232274500,12,,0,,N,N,8,-8,-10,-10,-31,20230331,478,,N,N,N
287410,KR7287410005,제이시스메디칼,ST,1,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9650,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,653434,100,20180508,76144,7614428500,12,,0,,N,N,291,76,84,67,33,20230331,7347,,N,N,N
288330,KR7288330004,브릿지바이오테라퓨틱스,ST,2,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16796,500,20191220,19926,9963212500,12,,0,,N,N,0,-116,-112,-112,-95,20230331,1606,,N,N,N
288620,KR7288620008,에스퓨얼셀,ST,3,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20600,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,11885,500,20181015,6979,3489658000,12,,0,,N,N,83,-2,-3,-2,-2,20230331,1437,,N,N,N
288980,KR7288980006,모아데이타,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3435,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,642029,500,20220310,33460,16730136000,12,,0,,N,N,42,-15,-18,-18,-17,20230331,1149,,N,N,N
289010,KR7289010001,아이스크림에듀,ST,3,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4865,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,147870,500,20190711,12864,6432018500,12,,0,,N,N,314,-97,-94,-94,-60,20230331,625,,N,N,N
289080,KR7289080004,SV인베스트먼트,ST,3,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2215,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,97224,500,20180706,53234,26617000000,3,,0,,N,N,181,30,30,20,4,20221231,1179,,N,N,N
289220,KR7289220006,자이언트스텝,ST,2,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,18490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,221391,500,20210324,22121,11060872500,12,,0,,N,N,103,-67,-54,-54,-18,20230331,4090,,N,N,N
290090,KR7290090000,트윔,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14060,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,8689,500,20211117,7361,3680795000,12,,0,,N,N,53,-8,2,2,1,20230331,1035,,N,N,N
290120,KR7290120005,대유에이피,ST,3,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5690,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,399441,500,20181207,12153,6076928500,12,,0,,N,N,583,52,40,33,15,20230331,691,,N,N,N
290270,KR7290270008,휴네시온,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,17603,500,20180802,9607,4803836000,12,,0,,N,N,54,-4,-1,-3,-2,20230331,393,,N,N,N
290380,KR7290380005,대유,ST,3,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2300,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,20180810,24713,12356806000,12,,0,,N,N,97,10,8,4,2,20230331,568,,N,N,N
290520,KR7290520006,신도기연,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,109104,500,20200706,15929,7964681000,12,,0,,N,N,43,-8,8,6,4,20230331,1067,,N,N,N
290550,KR7290550003,디케이티,ST,3,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11750,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,600248,500,20181221,16509,8254923000,12,,0,,N,N,674,26,15,11,4,20230331,1939,,N,N,N
290650,KR7290650001,엘앤씨바이오,ST,2,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,35950,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,223807,500,20181101,22684,11388443500,12,,0,,N,N,148,21,6,6,2,20230331,8155,,N,N,Y
290660,KR7290660000,네오펙트,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1519,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,326550,500,20181128,23009,11504790000,12,,0,,N,N,62,-21,-20,-20,-82,20230331,349,,N,N,N
290670,KR7290670009,대보마그네틱,ST,2,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,62600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,493854,500,20181106,7857,3928830000,12,,0,,N,N,105,-19,-8,-8,-4,20230331,4918,,N,N,N
290690,KR7290690007,소룩스,ST,3,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,23400,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,469205,100,20201106,8256,825684300,12,,0,,N,N,559,-43,-52,-43,-9,20221231,1932,,N,N,N
290720,KR7290720002,푸드나무,ST,3,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8410,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,38514,500,20181004,13403,6701529000,12,,0,,N,N,549,-30,-37,-37,-32,20230331,1127,,N,N,N
290740,KR7290740000,액트로,ST,3,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7450,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,31142,500,20180828,10065,5032505500,12,,0,,N,N,303,-7,5,4,3,20230331,749,,N,N,N
291230,KR7291230001,엔피,ST,2,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1339497,100,20180913,43725,4372555100,12,,0,,N,N,98,-13,-14,-14,-14,20230331,2374,,N,N,N
291650,KR7291650000,압타머사이언스,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3435,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16980,500,20200916,16980,8490126000,12,,0,,N,N,4,-83,-83,-71,-23,20221231,583,,N,N,N
291810,KR7291810000,핀텔,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7820,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,151333,500,20221020,11307,5653706000,12,,0,,N,N,88,-37,-38,-38,-30,20221231,884,,N,N,N
293490,KR7293490009,카카오게임즈,ST,1,1007,1017,1035,,N,Y,,Y,,,,,N,,,0,,,N,,,,,Y,39700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,229321,100,20200910,82449,8244904700,12,,0,,N,Y,2492,113,27,42,1,20230331,32732,KAO,N,N,Y
293580,KR7293580007,나우IB,ST,3,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1317,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,956836,500,20181004,95770,47885000000,12,,0,,N,N,47,11,11,5,2,20230331,1261,,N,N,N
293780,KR7293780003,압타바이오,ST,2,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116696,500,20190612,22298,11149433000,12,,0,,N,N,0,-95,-106,-106,-19,20221231,2519,,N,N,N
294090,KR7294090006,이오플로우,ST,2,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,28350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,504617,100,20200914,30362,3036227900,12,,0,,N,N,8,-93,-96,-94,-38,20230331,8607,,N,N,N
294140,KR7294140009,레몬,ST,3,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,644155,500,20200228,37000,18500000000,12,,0,,N,N,398,-66,-164,-164,-82,20221231,2516,,N,N,N
294570,KR7294570007,쿠콘,ST,2,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,28450,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,24587,500,20210428,10254,5127342500,12,,0,,N,N,163,44,45,37,11,20230331,2917,,N,N,Y
294630,KR7294630009,서남,ST,3,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3185,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,96727,500,20200220,21535,10767740500,12,,0,,N,N,64,-24,-21,-21,-24,20221231,685,,N,N,N
296640,KR7296640006,이노룰스,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10120,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,56010,500,20221007,5141,2590880000,12,,0,,N,N,38,-5,-3,-3,-4,20230331,520,,N,N,N
297090,KR7297090003,씨에스베어링,ST,2,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11930,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,346988,500,20191121,27000,13500000000,12,,0,,N,N,249,7,7,9,4,20230331,3221,,N,N,N
297570,KR7297570004,알로이스,ST,3,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1610,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,102836,100,20180720,34621,3462121800,12,,0,,N,N,287,43,74,61,22,20221231,557,,N,N,N
297890,KR7297890006,HB솔루션,ST,2,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16500,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,162994,500,20200622,16720,8360046500,12,,0,,N,N,348,51,66,57,16,20230331,2758,,N,N,N
298060,KR7298060005,에스씨엠생명과학,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,430184,500,20200617,12256,6128020000,12,,0,,N,N,4,-126,-229,-229,-66,20221231,1275,,N,N,N
298380,KR7298380007,에이비엘바이오,ST,1,0,1009,1024,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,23550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,427437,500,20181219,47815,23907919500,12,,0,,N,Y,404,231,243,243,118,20230331,11260,,N,N,N
298540,KR7298540006,더네이쳐홀딩스,ST,2,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,26150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,43323,500,20200727,14544,7272328000,12,,0,,N,N,1307,138,161,122,17,20230331,3803,,N,N,Y
298830,KR7298830001,슈어소프트테크,ST,0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10950,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1371582,100,20230428,51659,5249687100,12,,0,,N,N,434,97,104,95,19,20221231,5656,,N,N,N
298870,KR7298870007,우리벤처파트너스,ST,2,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2665,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,459139,500,20211216,100000,50000000000,12,,0,,N,N,118,46,46,37,5,20230331,2665,,N,N,N
299030,KR7299030007,하나기술,ST,2,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,69000,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,149335,500,20201125,7601,3800799000,12,,0,,N,N,299,-20,-14,1,1,20230331,5245,,N,N,N
299170,KR7299170001,더블유에스아이,ST,3,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2115,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,82235,100,20180921,30027,3002796300,12,,0,,N,N,73,12,13,11,11,20230331,635,,N,N,N
299660,KR7299660001,셀리드,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15127,500,20190220,9731,4865596000,12,,0,,N,N,5,-149,-229,-229,-75,20221231,830,,N,N,N
299900,KR7299900001,위지윅스튜디오,ST,1,0,1015,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,3745,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1700626,500,20181220,171048,85524442000,12,,0,,N,Y,518,-55,99,103,21,20230331,6405,,N,N,N
299910,KR7299910000,베스파,ST,3,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,3165,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20181203,8206,4103458000,12,,0,,N,N,5,-2,-2,-2,-36100000,20230331,259,,N,N,N
300080,KR7300080009,플리토,ST,3,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,34900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66104,500,20190717,5231,2615973000,12,,0,,N,N,47,-8,-10,-10,-33,20230331,1825,,N,N,N
300120,KR7300120003,라온피플,ST,3,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33437,500,20191018,20804,10485931000,12,,0,,N,N,27,-27,-27,-27,-20,20230331,1281,,N,N,N
301300,KR7301300000,바이브컴퍼니,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55369,500,20201028,12268,6134406000,12,,0,,N,N,74,-48,-53,-53,-126,20230331,1242,,N,N,N
302430,KR7302430004,이노메트리,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14430,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,14002,500,20181212,9833,4916604000,12,,0,,N,N,150,2,8,8,6,20230331,1418,,N,N,N
302550,KR7302550009,리메드,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12510,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,9790,500,20191206,6127,3063808000,12,,0,,N,N,51,0,3,2,4,20230331,766,,N,N,N
303030,KR7303030001,지니틱스,ST,3,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1760,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,167876,100,20180830,35745,3574566800,12,,0,,N,N,276,-52,-70,-91,-35,20221231,629,,N,N,N
303530,KR7303530000,이노뎁,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14410,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14689,500,20210618,7339,3669649500,12,,0,,N,N,764,4,6,6,1,20221231,1057,,N,N,N
304100,KR7304100001,솔트룩스,ST,2,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,26950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,259052,500,20200723,11210,5605309500,12,,0,,N,N,35,-39,-37,-40,-29,20230331,3021,,N,N,N
304360,KR7304360001,에스바이오메딕스,ST,0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11970,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2527468,500,20230504,10992,5496138000,12,,0,,N,N,30,-17,-18,-19,-36100000,20230331,1315,,N,N,N
304840,KR7304840002,피플바이오,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,355893,500,20201019,12003,6001652000,12,,0,,N,N,10,-50,-59,-59,-820,20230331,1469,,N,N,N
305090,KR7305090003,마이크로디지탈,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,127621,500,20190605,15636,7818332000,12,,0,,N,N,89,-80,-93,-94,-105,20221231,1263,,N,N,N
306040,KR7306040007,에스제이그룹,ST,3,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13370,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,41727,500,20191118,9865,4932914000,12,,0,,N,N,554,78,79,64,20,20230331,1319,,N,N,N
306620,KR7306620006,네온테크,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,229506,100,20181031,41713,4171360700,12,,0,,N,N,127,-3,-4,-4,-4,20230331,1459,,N,N,N
307180,KR7307180000,아이엘사이언스,ST,3,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49342,100,20181221,25463,2546334000,12,,0,,N,N,90,1,-4,-4,-10,20230331,972,,N,N,N
307280,KR7307280008,원바이오젠,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2105,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,522292,100,20181205,36454,3645440800,12,,0,,N,N,77,18,19,15,21,20230331,767,,N,N,N
307750,KR7307750000,국전약품,ST,2,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,150025,100,20181219,49069,4906926900,12,,0,,N,N,319,27,54,46,20,20230331,3214,,N,N,N
307870,KR7307870006,비투엔,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78145,100,20181212,31181,3118120000,12,,0,,N,N,271,-22,-21,-22,-13,20221231,726,,N,N,N
307930,KR7307930008,컴퍼니케이,ST,3,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5860,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,25891,500,20190523,15610,9755000000,12,,0,,N,N,158,63,61,65,9,20221231,914,,N,N,N
308080,KR7308080001,바이젠셀,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61951,500,20210825,19036,9518030000,12,,0,,N,N,0,-50,-47,-47,-21,20230331,1378,,N,N,N
308100,KR7308100007,까스텔바작,ST,3,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,215553,500,20190610,6624,3312366500,12,,0,,N,N,112,2,6,6,4,20230331,547,,N,N,N
309930,KR7309930006,오하임아이엔티,ST,3,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4135,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,614491,100,20181220,21269,2126979000,12,,0,,N,N,324,16,18,15,6,20221231,879,,N,N,N
309960,KR7309960003,LB인베스트먼트,ST,0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5430,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,49485,1000,20230329,23217,23217239000,12,,0,,N,N,55,23,21,16,6,20230331,1260,,N,N,N
